author1,author2,similarity
Timmy Schweer,Christian Quast,0.6666666666666666
Timmy Schweer,P. Yarza,0.6666666666666666
Timmy Schweer,Pelin Yilmaz,0.6666666666666666
Timothy Jewison,V. Law,0.6666666666666666
Tobias Ternent,A. Csordas,0.6666666666666666
Tobias Ternent,J. Griss,0.6666666666666666
Tony Burdett,Fiona Cunningham,0.6666666666666666
Tony Burdett,H. Parkinson,0.6666666666666666
Toshiaki Katayama,M. Hattori,0.6666666666666666
Toshiaki Katayama,M. Hirakawa,0.6666666666666666
Toshiaki Katayama,S. Kawashima,0.6666666666666666
U. Eberhardt,Andy F. S. Taylor,0.6666666666666666
U. Peintner,Andy F. S. Taylor,0.6666666666666666
V. Law,Timothy Jewison,0.6666666666666666
V. Law,Yannick Djoumbou,0.6666666666666666
V. Matys,E. Wingender,0.6666666666666666
V. Perevalov,I. Gordon,0.6666666666666666
V. Perevalov,J. Tennyson,0.6666666666666666
W. C. Barker,Hongzhan Huang,0.6666666666666666
W. C. Barker,L. Yeh,0.6666666666666666
W. C. Barker,M. Magrane,0.6666666666666666
W. Miller,Zheng Zhang,0.6666666666666666
Y. D. Feunang,A. Marcu,0.6666666666666666
Y. D. Feunang,Carin Li,0.6666666666666666
Y. D. Feunang,J. Grant,0.6666666666666666
Y. D. Feunang,Tanvir Sajed,0.6666666666666666
Yannick Djoumbou,V. Law,0.6666666666666666
Ying-li Tian,J. Cohn,0.6666666666666666
Ying-li Tian,T. Kanade,0.6666666666666666
Yiwen Yin,J. Pei,0.6666666666666666
Yoko Sato,M. Tanabe,0.6666666666666666
Zheng Zhang,W. Miller,0.6666666666666666
Zhouxi Wang,Fu Lu,0.6666666666666666
Zhouxi Wang,Jane He,0.6666666666666666
Zinat Sayeeda,A. Marcu,0.6666666666666666
Zinat Sayeeda,Carin Li,0.6666666666666666
Zinat Sayeeda,J. Grant,0.6666666666666666
Zinat Sayeeda,Tanvir Sajed,0.6666666666666666
Àgata Lapedriza,A. Oliva,0.6666666666666666
Åsa Sivertsson,A. Mardinoğlu,0.6666666666666666
Åsa Sivertsson,E. Sjöstedt,0.6666666666666666
Åsa Sivertsson,J. Schwenk,0.6666666666666666
Åsa Sivertsson,P. Nilsson,0.6666666666666666
C. V. Mering,P. Bork,0.625
P. Bork,C. V. Mering,0.625
A. Hinrichs,C. Sugnet,0.6
A. Hinrichs,T. Furey,0.6
A. Liberzon,J. Mesirov,0.6
Alexander C. J. Roth,Andrea Franceschini,0.6
Andrea Franceschini,Alexander C. J. Roth,0.6
Andrea Franceschini,Michael Kuhn,0.6
B. Boeckmann,Cathy H. Wu,0.6
B. Boeckmann,Nicole Redaschi,0.6
C. O’Donovan,Cathy H. Wu,0.6
C. O’Donovan,Nicole Redaschi,0.6
C. Sugnet,A. Hinrichs,0.6
C. Sugnet,D. Karolchik,0.6
C. V. Mering,M. Simonovic,0.6
Cathy H. Wu,B. Boeckmann,0.6
Cathy H. Wu,C. O’Donovan,0.6
Cathy H. Wu,M. Martin,0.6
Cathy H. Wu,Nicole Redaschi,0.6
Christian Quast,E. Pruesse,0.6
Christian Quast,J. Peplies,0.6
D. Karolchik,C. Sugnet,0.6
D. Karolchik,T. Furey,0.6
E. Koonin,R. Tatusov,0.6
E. Pruesse,Christian Quast,0.6
E. Pruesse,P. Yarza,0.6
E. Pruesse,Pelin Yilmaz,0.6
H. Thorvaldsdóttir,J. Mesirov,0.6
J. Mesirov,A. Liberzon,0.6
J. Mesirov,H. Thorvaldsdóttir,0.6
J. Peplies,Christian Quast,0.6
Jane He,S. Bryant,0.6
K. Roskin,W. Kent,0.6
Lewis Y. Geer,Fu Lu,0.6
M. Martin,Cathy H. Wu,0.6
M. Martin,Nicole Redaschi,0.6
M. Simonovic,C. V. Mering,0.6
Michael Kuhn,Andrea Franceschini,0.6
Michael Wilson,V. Neveu,0.6
Nicole Redaschi,B. Boeckmann,0.6
Nicole Redaschi,C. O’Donovan,0.6
Nicole Redaschi,Cathy H. Wu,0.6
Nicole Redaschi,M. Martin,0.6
P. Hugenholtz,T. DeSantis,0.6
P. Yarza,E. Pruesse,0.6
Pelin Yilmaz,E. Pruesse,0.6
R. Tatusov,E. Koonin,0.6
S. Bryant,Fu Lu,0.6
S. Bryant,Jane He,0.6
T. DeSantis,P. Hugenholtz,0.6
T. Furey,A. Hinrichs,0.6
T. Furey,D. Karolchik,0.6
V. Neveu,Michael Wilson,0.6
V. Neveu,Yifeng Liu,0.6
W. Kent,K. Roskin,0.6
Yifeng Liu,V. Neveu,0.6
M. Kanehisa,S. Goto,0.5833333333333334
S. Goto,M. Kanehisa,0.5833333333333334
B. Boeckmann,E. Gasteiger,0.5714285714285714
C. O’Donovan,E. Gasteiger,0.5714285714285714
Cathy H. Wu,D. Natale,0.5714285714285714
D. Haussler,W. Kent,0.5714285714285714
D. Natale,Cathy H. Wu,0.5714285714285714
E. Gasteiger,B. Boeckmann,0.5714285714285714
E. Gasteiger,C. O’Donovan,0.5714285714285714
E. Gasteiger,M. Martin,0.5714285714285714
E. Gasteiger,Nicole Redaschi,0.5714285714285714
E. Sonnhammer,Jaina Mistry,0.5714285714285714
E. Sonnhammer,R. Finn,0.5714285714285714
Jaina Mistry,E. Sonnhammer,0.5714285714285714
M. Martin,E. Gasteiger,0.5714285714285714
Nicole Redaschi,E. Gasteiger,0.5714285714285714
R. Finn,E. Sonnhammer,0.5714285714285714
W. Kent,D. Haussler,0.5714285714285714
L. Jensen,P. Bork,0.5625
P. Bork,L. Jensen,0.5625
Alexander C. J. Roth,L. Jensen,0.5555555555555556
Damian Szklarczyk,M. Simonovic,0.5555555555555556
L. Jensen,Alexander C. J. Roth,0.5555555555555556
L. Jensen,Michael Kuhn,0.5555555555555556
M. Simonovic,Damian Szklarczyk,0.5555555555555556
Michael Kuhn,L. Jensen,0.5555555555555556
A. A. Logadottir,J. Rossmeisl,0.5
A. A. Logadottir,T. Bligaard,0.5
A. Azarbayejani,A. Pentland,0.5
A. Azarbayejani,Trevor Darrell,0.5
A. Bairoch,E. Gasteiger,0.5
A. Barre-Dirrie,E. Fricke,0.5
A. Barre-Dirrie,I. Reuter,0.5
A. Barre-Dirrie,K. Hornischer,0.5
A. Barre-Dirrie,O. Kel-Margoulis,0.5
A. Barre-Dirrie,S. Land,0.5
A. Bateman,E. Sonnhammer,0.5
A. Bax,Yang Shen,0.5
A. Biegert,A. Hauser,0.5
A. Biegert,A. Lupas,0.5
A. Biegert,J. Söding,0.5
A. Bovik,Anish Mittal,0.5
A. Bovik,Eero P. Simoncelli,0.5
A. Bovik,H. Sheikh,0.5
A. Bovik,R. Soundararajan,0.5
A. Bovik,Zhou Wang,0.5
A. Boyle,B. Hitz,0.5
A. Boyle,Julie Park,0.5
A. Boyle,K. Karczewski,0.5
A. Boyle,S. Weng,0.5
A. Brazma,D. J. Kundu,0.5
A. Brazma,Jingwen Bai,0.5
A. Brazma,M. Eisenacher,0.5
A. Brazma,Mathias Walzer,0.5
A. Brazma,Suresh Hewapathirana,0.5
A. Buniello,A. McMahon,0.5
A. Börner,E. Schulze,0.5
A. Börner,P. Ciais,0.5
A. Carattoli,H. Hasman,0.5
A. Chinnaiyan,Benjamin B Briggs,0.5
A. Chinnaiyan,K. Shanker,0.5
A. Chinnaiyan,Nandan P. Deshpande,0.5
A. Chinnaiyan,Shanker Kalyana-Sundaram,0.5
A. Chinnaiyan,Vasudeva Mahavisno,0.5
A. Cowley,A. D. Silva,0.5
A. Cowley,B. Bely,0.5
A. Cowley,Borisas Bursteinas,0.5
A. Cowley,C. Bonilla,0.5
A. Cowley,Hamish McWilliam,0.5
A. Cowley,J. Arganiska,0.5
A. Cowley,M. Bingley,0.5
A. Cowley,R. Antunes,0.5
A. Cowley,R. Britto,0.5
A. Cowley,Weizhong Li,0.5
A. Estreicher,B. Boeckmann,0.5
A. Estreicher,C. O’Donovan,0.5
A. Estreicher,Isabelle Phan,0.5
A. Estreicher,J. Arganiska,0.5
A. Estreicher,Karine Michoud,0.5
A. Estreicher,M. Martin,0.5
A. Estreicher,R. Antunes,0.5
A. Fabregat,Andreas Schoenegger,0.5
A. Fabregat,D. Rios,0.5
A. Fabregat,David Ovelleiro,0.5
A. Fabregat,Gavin O'Kelly,0.5
A. Fabregat,Javier Contell,0.5
A. Fabregat,Joseph M. Foster,0.5
A. Fabregat,K. Sidiropoulos,0.5
A. Fabregat,L. Matthews,0.5
A. Fabregat,R. Côté,0.5
A. Fabregat,S. Jupe,0.5
A. Frolkis,V. Law,0.5
A. García-Fernández,H. Hasman,0.5
A. Gaulton,B. Al-Lazikani,0.5
A. Gaulton,D. Michalovich,0.5
A. Gaulton,S. McGlinchey,0.5
A. Gaulton,Yvonne Light,0.5
A. Gerasimova,S. Sunyaev,0.5
A. Gerasimova,V. Ramensky,0.5
A. Gindulyte,Bo Yu,0.5
A. Gindulyte,Jiyao Wang,0.5
A. Gindulyte,Lianyi Han,0.5
A. Goldman,A. Mccann,0.5
A. Goldman,A. Perrin,0.5
A. Goldman,C. Camy‐Peyret,0.5
A. Goldman,C. Rinsland,0.5
A. Goldman,D. Edwards,0.5
A. Goldman,J. Mandin,0.5
A. Goldman,J. Schroeder,0.5
A. Goldman,L. Rothman,0.5
A. Goldman,R. Gamache,0.5
A. Goldman,V. Dana,0.5
A. Haines,V. Patel,0.5
A. Hauser,A. Biegert,0.5
A. Hauser,M. Remmert,0.5
A. Heger,Goran Ceric,0.5
A. Heger,J. Clements,0.5
A. Heger,K. Forslund,0.5
A. Heger,L. Holm,0.5
A. Heger,M. Punta,0.5
A. Heger,P. Coggill,0.5
A. Heger,R. Y. Eberhardt,0.5
A. Hersey,B. Al-Lazikani,0.5
A. Hersey,D. Michalovich,0.5
A. Hersey,S. McGlinchey,0.5
A. Hersey,Yvonne Light,0.5
A. Hinrichs,A. Zweig,0.5
A. Hinrichs,D. Thomas,0.5
A. Hinrichs,R. Baertsch,0.5
A. Hinrichs,R. Weber,0.5
A. Hinrichs,W. Kent,0.5
A. Kasprzyk,S. Durinck,0.5
A. Kasprzyk,Sean Davis,0.5
A. Kasprzyk,W. Huber,0.5
A. Kel,M. Krull,0.5
A. Khosla,Bolei Zhou,0.5
A. Khosla,Àgata Lapedriza,0.5
A. Knohl,E. Schulze,0.5
A. Knohl,P. Ciais,0.5
A. Kondrashov,S. Sunyaev,0.5
A. Kondrashov,V. Ramensky,0.5
A. Laird,P. Fox,0.5
A. Lash,Ron Edgar,0.5
A. LeBlanc,M. Tremblay,0.5
A. LeBlanc,S. Gorber,0.5
A. Leach,A. P. Bento,0.5
A. Lotem,M. Naor,0.5
A. Lupas,A. Biegert,0.5
A. Marcu,Carin Li,0.5
A. Marcu,Yongjie Liang,0.5
A. Mariotto,C. Lerro,0.5
A. Mariotto,D. Cooper,0.5
A. Mariotto,S. Fedewa,0.5
A. Mariotto,T. Gansler,0.5
A. Mariotto,Tenbroeck G. Smith,0.5
A. McArthur,Anna-Lisa V. Nguyen,0.5
A. McArthur,Annie A. Cheng,0.5
A. McArthur,Sihan Liu,0.5
A. McArthur,W. Huynh,0.5
A. McCormack,J. Eng,0.5
A. McCormack,J. Yates,0.5
A. McMahon,D. Suveges,0.5
A. Menzies,C. Cole,0.5
A. Menzies,C. Kok,0.5
A. Menzies,Mingming Jia,0.5
A. Menzies,P. Campbell,0.5
A. Menzies,P. Futreal,0.5
A. Menzies,S. Bamford,0.5
A. Mitchell,A. Sangrador-Vegas,0.5
A. Mitchell,D. Kahn,0.5
A. Mitchell,David Binns,0.5
A. Mitchell,J. Gough,0.5
A. Mitchell,L. Daugherty,0.5
A. Mitchell,Lauranne Duquenne,0.5
A. Mitchell,N. Hulo,0.5
A. Mitchell,S. Hunter,0.5
A. Mitchell,T. Attwood,0.5
A. Mitchell,Ujjwal Das,0.5
A. Mitnitski,Alexander J. Mogilner,0.5
A. Mitnitski,E. Gahbauer,0.5
A. Mitnitski,S. Searle,0.5
A. Mitnitski,T. Gill,0.5
A. Morabito,S. Soong,0.5
A. Murzin,S. Brenner,0.5
A. Nagy,F. Bäckhed,0.5
A. Nagy,J. Gordon,0.5
A. Nekrutenko,B. Giardine,0.5
A. Oliva,A. Torralba,0.5
A. P. Bento,B. Al-Lazikani,0.5
A. P. Bento,D. Michalovich,0.5
A. P. Bento,S. McGlinchey,0.5
A. P. Bento,Yvonne Light,0.5
A. Pandey,Goparani Mishra,0.5
A. Pandey,K. Kumaran,0.5
A. Pandey,K. Shanker,0.5
A. Pandey,K. Shivakumar,0.5
A. Pandey,Mavanur R. Suresh,0.5
A. Pandey,N. Anuradha,0.5
A. Pandey,N. Kannabiran,0.5
A. Pandey,Nandan P. Deshpande,0.5
A. Pandey,P. Bala,0.5
A. Pandey,Shubha Suresh,0.5
A. Paulovich,A. Subramanian,0.5
A. Paulovich,E. Lander,0.5
A. Paulovich,T. Golub,0.5
A. Pavlícek,O. Kohany,0.5
A. Pentland,A. Azarbayejani,0.5
A. Pentland,B. Moghaddam,0.5
A. Pentland,C. Wren,0.5
A. Pentland,Thad Starner,0.5
A. Petitjean,M. Olivier,0.5
A. Petitjean,P. Hainaut,0.5
A. Phillippy,Adam B. Mallonee,0.5
A. Phillippy,Brian D. Ondov,0.5
A. Phillippy,Chirag Jain,0.5
A. Phillippy,K. Konstantinidis,0.5
A. Phillippy,Luis M. Rodriguez-R,0.5
A. Phillippy,N. Bergman,0.5
A. Phillippy,P. Melsted,0.5
A. Phillippy,S. Aluru,0.5
A. Phillippy,S. Koren,0.5
A. Phillippy,Todd J. Treangen,0.5
A. Qaseem,P. Shekelle,0.5
A. Raphenya,Annie A. Cheng,0.5
A. Raphenya,Sally Y Min,0.5
A. Raphenya,Sihan Liu,0.5
A. Raphenya,W. Huynh,0.5
A. Reuter,J. Gray,0.5
A. Robbins,A. Mariotto,0.5
A. Robbins,C. DeSantis,0.5
A. Robbins,C. Lin,0.5
A. Robbins,K. Stein,0.5
A. Robbins,R. Siegel,0.5
A. Ruesch,H. Gibbs,0.5
A. Ruesch,N. Ramankutty,0.5
A. S. Kulam-Syed-Mohideen,Benli Chai,0.5
A. S. Kulam-Syed-Mohideen,Donna M. McGarrell,0.5
A. S. Kulam-Syed-Mohideen,G. Garrity,0.5
A. S. Kulam-Syed-Mohideen,Jordan A. Fish,0.5
A. Salanitro,S. Kripalani,0.5
A. Sali,Ben M. Webb,0.5
A. Sali,T. Blundell,0.5
A. Sangrador-Vegas,A. Mitchell,0.5
A. Sangrador-Vegas,M. Punta,0.5
A. Sangrador-Vegas,P. Coggill,0.5
A. Sangrador-Vegas,R. Y. Eberhardt,0.5
A. Scalbert,Arnau Serra-Cayuela,0.5
A. Scalbert,Hasan Badran,0.5
A. Scalbert,Kevin Y. H. Liang,0.5
A. Scalbert,M. Berjanskii,0.5
A. Scalbert,Michael Wilson,0.5
A. Scalbert,N. Karu,0.5
A. Scalbert,R. Vázquez-Fresno,0.5
A. Scalbert,Sandeep Singhal,0.5
A. Scalbert,Yifeng Liu,0.5
A. Scherag,D. Angus,0.5
A. Schäffer,S. Altschul,0.5
A. Schäffer,Zheng Zhang,0.5
A. Siepel,A. Zweig,0.5
A. Siepel,D. Thomas,0.5
A. Siepel,G. Barber,0.5
A. Siepel,R. Kuhn,0.5
A. Siepel,R. Weber,0.5
A. Smart,L. Paladin,0.5
A. Smart,Lorna J. Richardson,0.5
A. Smart,Silvio C. E. Tosatto,0.5
A. Storeygard,J. L. Gittleman,0.5
A. Stutz,C. Bonilla,0.5
A. Stutz,J. Arganiska,0.5
A. Stutz,M. Bingley,0.5
A. Stutz,M. D. Giorgi,0.5
A. Subramanian,A. Paulovich,0.5
A. Subramanian,B. Ebert,0.5
A. Subramanian,Michael A. Gillette,0.5
A. Subramanian,Pablo Tamayo,0.5
A. Subramanian,Reid Pinchback,0.5
A. Subramanian,S. Pomeroy,0.5
A. Subramanian,Sayan Mukherjee,0.5
A. Subramanian,V. Mootha,0.5
A. Suija,B. Douglas,0.5
A. Suija,K. Abarenkov,0.5
A. Suija,M. Dueñas,0.5
A. Suija,Scott T. Bates,0.5
A. Suija,T. Bruns,0.5
A. Suija,Tiia Drenkhan,0.5
A. Sultan-Qurraie,A. Zweig,0.5
A. Sultan-Qurraie,D. Thomas,0.5
A. Sultan-Qurraie,G. Barber,0.5
A. Sultan-Qurraie,R. Kuhn,0.5
A. Sultan-Qurraie,R. Weber,0.5
A. Sánchez Alvarado,B. Cantarel,0.5
A. Sánchez Alvarado,C. Holt,0.5
A. Sánchez Alvarado,I. Korf,0.5
A. Sánchez Alvarado,M. Yandell,0.5
A. Thompson,B. Meredig,0.5
A. Thompson,C. Wolverton,0.5
A. Thompson,J. Saal,0.5
A. Thompson,Muratahan Aykol,0.5
A. Thompson,S. Kirklin,0.5
A. Torralba,A. Oliva,0.5
A. Waterhouse,Florian Kiefer,0.5
A. Waterhouse,T. Schwede,0.5
A. Wilm,M. Remmert,0.5
A. Wu,N. Powe,0.5
A. Zanne,G. Bönisch,0.5
A. Zanne,I. Prentice,0.5
A. Zanne,P. Leadley,0.5
A. Zanne,S. Díaz,0.5
A. Zanne,S. Lavorel,0.5
A. Znaor,C. Mathers,0.5
A. Znaor,D. Parkin,0.5
A. Znaor,D. Parkin,0.5
A. Znaor,F. Bray,0.5
Aaron Gabow,C. Sander,0.5
Aaron J. Mussig,Donovan H. Parks,0.5
Aaron J. Mussig,Pierre-Alain Chaumeil,0.5
Adam B. Mallonee,A. Phillippy,0.5
Adam D. Smith,Frank McSherry,0.5
Adam D. Smith,Kobbi Nissim,0.5
Adam J. Smith,D. Eisenberg,0.5
Adam J. Smith,L. Salwínski,0.5
Adam Maciejewski,Alex Wilson,0.5
Adam Maciejewski,Alexandra Tang,0.5
Adam Maciejewski,Diana Le,0.5
Adam Maciejewski,Geraldine Gabriel,0.5
Adam Maciejewski,Ithayavani Iynkkaran,0.5
Adam Maciejewski,Lucy Chin,0.5
Adam Maciejewski,Michael Wilson,0.5
Adam Maciejewski,Nicola Gale,0.5
Adam Maciejewski,Ryan Cummings,0.5
Adam Maciejewski,Yifeng Liu,0.5
Adam Skarshewski,Donovan H. Parks,0.5
Adam Skarshewski,Pierre-Alain Chaumeil,0.5
Ajay Khanna,M. Marshall,0.5
Ajay Khanna,R. Durbin,0.5
Alberto García-Durán,J. Weston,0.5
Alberto Santos,K. Tsafou,0.5
Alex Graves,Aäron van den Oord,0.5
Alex Graves,H. Bunke,0.5
Alex Graves,J. Schmidhuber,0.5
Alex Graves,K. Kavukcuoglu,0.5
Alex Graves,L. Espeholt,0.5
Alex Graves,M. Liwicki,0.5
Alex Graves,Nal Kalchbrenner,0.5
Alex Graves,O. Vinyals,0.5
Alex Graves,Roman Bertolami,0.5
Alex Graves,Santiago Fernández,0.5
Alex Wilson,Adam Maciejewski,0.5
Alex Wilson,Daniel Johnson,0.5
Alex Wilson,Elvis J. Lo,0.5
Alex Wilson,Nazanin Assempour,0.5
Alex Wilson,Zinat Sayeeda,0.5
Alexander C. J. Roth,C. V. Mering,0.5
Alexander J. Mogilner,A. Mitnitski,0.5
Alexander J. Mogilner,K. Rockwood,0.5
Alexander J. Probst,Daniel McDonald,0.5
Alexander J. Probst,Eric P. Nawrocki,0.5
Alexander J. Probst,G. Andersen,0.5
Alexander Junge,D. Lyon,0.5
Alexander Junge,J. Morris,0.5
Alexandra Soboleva,A. Yefanov,0.5
Alexandra Soboleva,Carlos Evangelista,0.5
Alexandra Soboleva,K. A. Marshall,0.5
Alexandra Soboleva,Katherine H. Phillippy,0.5
Alexandra Soboleva,Maxim Tomashevsky,0.5
Alexandra Soboleva,Michelle Holko,0.5
Alexandra Soboleva,Patti M. Sherman,0.5
Alexandra Soboleva,Pierre Ledoux,0.5
Alexandra Soboleva,S. E. Wilhite,0.5
Alexandra Tang,Adam Maciejewski,0.5
Alexandra Tang,V. Law,0.5
Alexandra Tang,You Zhou,0.5
Alexandre Gattiker,R. Appel,0.5
Allison Pon,Daniel Johnson,0.5
Allison Pon,Elvis J. Lo,0.5
Allison Pon,Nazanin Assempour,0.5
Allison Pon,Y. D. Feunang,0.5
Allison Pon,Zinat Sayeeda,0.5
Ambrish Roy,Jianyi Yang,0.5
Ambrish Roy,Yang Zhang,0.5
Amit Kaushal,Jennifer L Zamanian,0.5
Amit Kaushal,L. Foo,0.5
Ana Hernández-Plaza,C. Cantalapiedra,0.5
Ana Hernández-Plaza,D. Mende,0.5
Ana Hernández-Plaza,Sofia K. Forslund,0.5
Ana Hernández-Plaza,T. Rattei,0.5
Ana Kozomara,Maria Birgaoanu,0.5
Ananth Prakash,D. J. Kundu,0.5
Ananth Prakash,Jingwen Bai,0.5
Ananth Prakash,M. Eisenacher,0.5
Ananth Prakash,Mathias Walzer,0.5
Ananth Prakash,Suresh Hewapathirana,0.5
Andrea Franceschini,M. Simonovic,0.5
Andrea Griem,T. Lehner,0.5
Andrea Porras‐Alfaro,Benli Chai,0.5
Andrea Porras‐Alfaro,Donna M. McGarrell,0.5
Andrea Porras‐Alfaro,Jordan A. Fish,0.5
Andreas Schoenegger,A. Fabregat,0.5
Andreas Schoenegger,E. Alpi,0.5
Andreas Schoenegger,F. Reisinger,0.5
Andreas Schoenegger,Rui Wang,0.5
Andrew C. Pawlowski,Anna-Lisa V. Nguyen,0.5
Andrew C. Pawlowski,Annie A. Cheng,0.5
Andrew C. Pawlowski,Sihan Liu,0.5
Andrew C. Pawlowski,W. Huynh,0.5
Andrew F. Jarnuczak,Suresh Hewapathirana,0.5
Angjoo Kanazawa,Jitendra Malik,0.5
Angjoo Kanazawa,Michael J. Black,0.5
Anika Frericks-Zipper,D. J. Kundu,0.5
Anika Frericks-Zipper,Jingwen Bai,0.5
Anika Frericks-Zipper,M. Eisenacher,0.5
Anika Frericks-Zipper,Mathias Walzer,0.5
Anika Frericks-Zipper,Suresh Hewapathirana,0.5
Anish Mittal,A. Bovik,0.5
Annalisa Milano,Heather Junkins,0.5
Annalisa Milano,Joannella Morales,0.5
Annalisa Milano,L. Hindorff,0.5
Annalisa Milano,Laurent Gil,0.5
Annalisa Milano,M. Cerezo,0.5
Annalisa Milano,Tony Burdett,0.5
Anneli Karlsson,A. P. Bento,0.5
Annette Michalski,J. Cox,0.5
Antoine Bordes,J. Weston,0.5
Anton J. Enright,C. Ouzounis,0.5
Anton J. Enright,R. Grocock,0.5
Arjun N. Sharma,Anna-Lisa V. Nguyen,0.5
Arjun N. Sharma,Annie A. Cheng,0.5
Arjun N. Sharma,Sihan Liu,0.5
Arjun N. Sharma,W. Huynh,0.5
Arnau Serra-Cayuela,Elvis J. Lo,0.5
Arnau Serra-Cayuela,Nazanin Assempour,0.5
Arnau Serra-Cayuela,Zinat Sayeeda,0.5
Ashbindu Singh,T. Loveland,0.5
Ashbindu Singh,Zhiliang Zhu,0.5
Ashok Savasere,S. Navathe,0.5
Aurélien Luciani,L. Paladin,0.5
Aurélien Luciani,Lorna J. Richardson,0.5
Aurélien Luciani,Silvio C. E. Tosatto,0.5
Avi Kimchi,Colleen J. Bollin,0.5
Avi Kimchi,Devon Bourexis,0.5
Avi Kimchi,J. Beck,0.5
Avi Kimchi,Lawrence Fitzpatrick,0.5
Avinash Inuganti,Suresh Hewapathirana,0.5
Aäron van den Oord,Alex Graves,0.5
B. Al-Lazikani,A. Gaulton,0.5
B. Al-Lazikani,A. Hersey,0.5
B. Al-Lazikani,A. P. Bento,0.5
B. Al-Lazikani,John P. Overington,0.5
B. Al-Lazikani,Jon Chambers,0.5
B. Al-Lazikani,L. Bellis,0.5
B. Al-Lazikani,M. Davies,0.5
B. Bartel,M. Marshall,0.5
B. Boeckmann,Serenella Ferro,0.5
B. Boeckmann,W. C. Barker,0.5
B. Cantarel,A. Sánchez Alvarado,0.5
B. Cantarel,B. Moore,0.5
B. Cantarel,C. Rancurel,0.5
B. Cantarel,E. Ross,0.5
B. Cantarel,Genís Parra,0.5
B. Cantarel,Sofia M. C. Robb,0.5
B. Cantarel,T. Bernard,0.5
B. Chaudhry,P. Shekelle,0.5
B. Chazelle,T. Funkhouser,0.5
B. Dom,D. Petkovic,0.5
B. Dom,M. Flickner,0.5
B. Dom,P. Yanker,0.5
B. Ebert,A. Subramanian,0.5
B. Ebert,E. Lander,0.5
B. Ebert,T. Golub,0.5
B. Emery,Jennifer L Zamanian,0.5
B. Emery,L. Foo,0.5
B. Giardine,A. Nekrutenko,0.5
B. Giardine,C. Riemer,0.5
B. Giardine,Daniel J. Blankenberg,0.5
B. Giardine,I. Albert,0.5
B. Giardine,James Taylor,0.5
B. Giardine,L. Elnitski,0.5
B. Giardine,P. Shah,0.5
B. Giardine,R. Hardison,0.5
B. Giardine,Richard Burhans,0.5
B. Giardine,Yi Zhang,0.5
B. Glimelius,Per-Henrik D. Edqvist,0.5
B. Gorber,D. Moher,0.5
B. Gorber,M. Tremblay,0.5
B. Gorber,S. Gorber,0.5
B. Han,Adam Maciejewski,0.5
B. Han,V. Law,0.5
B. Han,You Zhou,0.5
B. Henrissat,C. Rancurel,0.5
B. Henrissat,E. Drula,0.5
B. Henrissat,H. G. Ramulu,0.5
B. Henrissat,T. Bernard,0.5
B. Hitz,A. Boyle,0.5
B. Hitz,M. Hariharan,0.5
B. Hitz,M. Schaub,0.5
B. Hitz,M. Snyder,0.5
B. Hitz,Maya Kasowski,0.5
B. Hitz,Yong Cheng,0.5
B. Kiryutin,A. Nikolskaya,0.5
B. Kiryutin,A. R. Jacobs,0.5
B. Kiryutin,B. Sridhar Rao,0.5
B. Kiryutin,Bmc Bioinformatics,0.5
B. Kiryutin,D. M. Krylov,0.5
B. Kiryutin,E. Koonin,0.5
B. Kiryutin,R. Mazumder,0.5
B. Kiryutin,R. Tatusov,0.5
B. Kiryutin,S. Mekhedov,0.5
B. Law,E. Schulze,0.5
B. Law,P. Ciais,0.5
B. Lewicki-Potapov,M. Krull,0.5
B. Meredig,A. Thompson,0.5
B. Meredig,J. Doak,0.5
B. Meredig,S. Ruhl,0.5
B. Moghaddam,A. Pentland,0.5
B. Moor,S. Durinck,0.5
B. Moor,Sean Davis,0.5
B. Moor,W. Huber,0.5
B. Moore,B. Cantarel,0.5
B. Moore,C. Holt,0.5
B. Moore,I. Korf,0.5
B. Moore,M. Yandell,0.5
B. Reed,T. Loveland,0.5
B. Reed,Zhiliang Zhu,0.5
B. Reva,C. Sander,0.5
B. Roechert,C. Bonilla,0.5
B. Roechert,J. Arganiska,0.5
B. Roechert,M. Bingley,0.5
B. Roechert,M. D. Giorgi,0.5
B. S. Rao,B. Kiryutin,0.5
B. S. Rao,Michael Y. Galperin,0.5
B. S. Rao,N. Fedorova,0.5
B. Shoichet,J. Irwin,0.5
B. Spratt,D. Caugant,0.5
B. Spratt,G. Morelli,0.5
B. Spratt,J. Bygraves,0.5
B. Spratt,J. Russell,0.5
B. Spratt,Jiaji Zhou,0.5
B. Spratt,Kerstin Zurth,0.5
B. Spratt,M. Maiden,0.5
B. Spratt,Qing Zhang,0.5
B. Spratt,R. Urwin,0.5
B. Ursing,U. Peintner,0.5
B. Vogelstein,D. Shen,0.5
B. Vogelstein,D. W. Parsons,0.5
B. Vogelstein,Janine Ptak,0.5
B. Vogelstein,Jimmy Lin,0.5
B. Vogelstein,Natalie Silliman,0.5
B. Vogelstein,S. Boca,0.5
B. Vogelstein,Siân Jones,0.5
B. Vogelstein,T. Barber,0.5
Bao C. Li,B. Spratt,0.5
Bao C. Li,E. Feil,0.5
Behzad Mortazavi-Asl,U. Dayal,0.5
Ben M. Webb,A. Sali,0.5
Benjamin A. Shoemaker,Bo Yu,0.5
Benjamin A. Shoemaker,Jiyao Wang,0.5
Benjamin A. Shoemaker,Lianyi Han,0.5
Benjamin B Briggs,A. Chinnaiyan,0.5
